🚀🚀 Script starts...
output_model_dir='ckpt/conversion/qwen3_4b_i_sft_lora_conversion/v1.1/20260814_235452/'
Using LoRA with config: peft_config=LoraConfig(task_type=None, peft_type=<PeftType.LORA: 'LORA'>, auto_mapping=None, peft_version='0.20.0', base_model_name_or_path=None, revision=None, inference_mode=False, r=16, target_modules={'down_proj', 'up_proj', 'v_proj', 'gate_proj', 'k_proj', 'o_proj', 'q_proj'}, exclude_modules=None, lora_alpha=32, lora_dropout=0.05, fan_in_fan_out=False, bias='none', use_rslora=False, modules_to_save=None, init_lora_weights=True, layers_to_transform=None, layers_pattern=None, rank_pattern={}, alpha_pattern={}, megatron_config=None, megatron_core='megatron.core', trainable_token_indices=None, loftq_config={}, eva_config=None, corda_config=None, lora_ga_config=None, use_dora=False, velora_config=None, alora_invocation_tokens=None, use_qalora=False, qalora_group_size=16, monteclora_config=None, layer_replication=None, runtime_config=LoraRuntimeConfig(ephemeral_gpu_offload=False), lora_bias=False, target_parameters=None, use_bdlora=None, arrow_config=None, ensure_weight_tying=False)
Training args: training_args=SFTConfig(output_dir='ckpt/conversion/qwen3_4b_i_sft_lora_conversion/v1.1/20260814_235452/', per_device_train_batch_size=1, num_train_epochs=10, max_steps=-1, learning_rate=0.0001, lr_scheduler_type=<SchedulerType.LINEAR: 'linear'>, lr_scheduler_kwargs=None, warmup_steps=0.03, optim=<OptimizerNames.ADAMW_TORCH_FUSED: 'adamw_torch_fused'>, optim_args=None, weight_decay=0.0, adam_beta1=0.9, adam_beta2=0.999, adam_epsilon=1e-08, optim_target_modules=None, gradient_accumulation_steps=16, average_tokens_across_devices=True, max_grad_norm=1.0, label_smoothing_factor=0.0, bf16=True, fp16=False, bf16_full_eval=False, fp16_full_eval=False, tf32=None, gradient_checkpointing=True, gradient_checkpointing_kwargs={'use_reentrant': False}, torch_compile=False, torch_compile_backend=None, torch_compile_mode=None, use_liger_kernel=False, liger_kernel_config=None, use_cache=False, neftune_noise_alpha=None, torch_empty_cache_steps=None, auto_find_batch_size=False, logging_strategy=<IntervalStrategy.STEPS: 'steps'>, logging_steps=16, logging_first_step=False, log_on_each_node=True, logging_nan_inf_filter=True, include_num_input_tokens_seen='no', log_level='passive', log_level_replica='warning', disable_tqdm=False, report_to=['wandb'], run_name='qwen3_4b_i_sft_lora_conversion_v1.1_20260814_235452', project='huggingface', trackio_space_id=None, trackio_bucket_id=None, trackio_static_space_id=None, eval_strategy=<IntervalStrategy.EPOCH: 'epoch'>, eval_steps=None, eval_delay=0, per_device_eval_batch_size=1, prediction_loss_only=False, eval_on_start=False, eval_do_concat_batches=True, eval_use_gather_object=False, eval_accumulation_steps=1, include_for_metrics=[], batch_eval_metrics=False, save_only_model=False, save_strategy=<SaveStrategy.EPOCH: 'epoch'>, save_steps=None, save_on_each_node=False, save_total_limit=None, enable_jit_checkpoint=False, push_to_hub=False, hub_token=None, hub_private_repo=None, hub_model_id=None, hub_strategy=<HubStrategy.EVERY_SAVE: 'every_save'>, hub_always_push=False, hub_revision=None, load_best_model_at_end=True, metric_for_best_model='eval_loss', greater_is_better=False, ignore_data_skip=False, restore_callback_states_from_checkpoint=False, full_determinism=False, seed=42, data_seed=None, use_cpu=False, accelerator_config=AcceleratorConfig(split_batches=False, dispatch_batches=None, even_batches=True, use_seedable_sampler=True, non_blocking=False, gradient_accumulation_kwargs=None, use_configured_state=False), parallelism_config=None, dataloader_drop_last=False, dataloader_num_workers=0, dataloader_pin_memory=True, dataloader_persistent_workers=False, dataloader_prefetch_factor=None, remove_unused_columns=True, label_names=None, train_sampling_strategy='random', length_column_name='length', ddp_find_unused_parameters=None, ddp_bucket_cap_mb=None, ddp_broadcast_buffers=None, ddp_static_graph=None, ddp_backend=None, ddp_timeout=1800, fsdp=None, fsdp_config=None, deepspeed=None, debug=[], skip_memory_metrics=True, do_train=False, do_eval=True, do_predict=False, resume_from_checkpoint=None, warmup_ratio=None, logging_dir=None, local_rank=-1, model_init_kwargs=None, router_aux_loss_coef=0.001, trust_remote_code=False, chat_template_path=None, dataset_text_field='text', dataset_kwargs=None, dataset_num_proc=None, eos_token=None, max_length=8192, truncation_mode='keep_start', shuffle_dataset=False, packing=False, packing_strategy='bfd', padding_free=False, pad_to_multiple_of=None, eval_packing=None, completion_only_loss=None, assistant_only_loss=False, loss_type='chunked_nll', activation_offloading=False, pad_token=None)
🕙🕙 Start training...
{'loss': '1.664', 'grad_norm': '2.242', 'learning_rate': '1.136e-05', 'entropy': '0.5744', 'num_tokens': '8.625e+04', 'mean_token_accuracy': '0.6016', 'epoch': '0.03662'}
{'loss': '0.03391', 'grad_norm': '1.113', 'learning_rate': '6.84e-05', 'entropy': '0.05556', 'num_tokens': '9.022e+06', 'mean_token_accuracy': '0.9874', 'epoch': '3.368'}
{'loss': '0.03217', 'grad_norm': '1.071', 'learning_rate': '6.803e-05', 'entropy': '0.05502', 'num_tokens': '9.102e+06', 'mean_token_accuracy': '0.9856', 'epoch': '3.405'}
{'loss': '0.03681', 'grad_norm': '1.289', 'learning_rate': '6.765e-05', 'entropy': '0.0635', 'num_tokens': '9.204e+06', 'mean_token_accuracy': '0.985', 'epoch': '3.442'}
{'loss': '0.03525', 'grad_norm': '1.18', 'learning_rate': '6.727e-05', 'entropy': '0.05888', 'num_tokens': '9.29e+06', 'mean_token_accuracy': '0.9863', 'epoch': '3.478'}
{'loss': '0.03537', 'grad_norm': '0.6376', 'learning_rate': '6.689e-05', 'entropy': '0.05229', 'num_tokens': '9.41e+06', 'mean_token_accuracy': '0.9844', 'epoch': '3.515'}
{'loss': '0.0334', 'grad_norm': '0.8967', 'learning_rate': '6.652e-05', 'entropy': '0.05623', 'num_tokens': '9.52e+06', 'mean_token_accuracy': '0.9857', 'epoch': '3.552'}
{'loss': '0.02999', 'grad_norm': '0.8246', 'learning_rate': '6.614e-05', 'entropy': '0.05233', 'num_tokens': '9.607e+06', 'mean_token_accuracy': '0.9873', 'epoch': '3.588'}
{'loss': '0.02933', 'grad_norm': '1.14', 'learning_rate': '6.576e-05', 'entropy': '0.04762', 'num_tokens': '9.71e+06', 'mean_token_accuracy': '0.9877', 'epoch': '3.625'}
{'loss': '0.03292', 'grad_norm': '1.054', 'learning_rate': '6.538e-05', 'entropy': '0.05782', 'num_tokens': '9.809e+06', 'mean_token_accuracy': '0.9866', 'epoch': '3.661'}
{'loss': '0.03286', 'grad_norm': '1.244', 'learning_rate': '6.501e-05', 'entropy': '0.05822', 'num_tokens': '9.909e+06', 'mean_token_accuracy': '0.9865', 'epoch': '3.698'}
{'loss': '0.02801', 'grad_norm': '0.8557', 'learning_rate': '6.463e-05', 'entropy': '0.05074', 'num_tokens': '1e+07', 'mean_token_accuracy': '0.9878', 'epoch': '3.735'}
{'loss': '0.03132', 'grad_norm': '0.8785', 'learning_rate': '6.425e-05', 'entropy': '0.05218', 'num_tokens': '1.01e+07', 'mean_token_accuracy': '0.9868', 'epoch': '3.771'}
{'loss': '0.02881', 'grad_norm': '0.8493', 'learning_rate': '6.387e-05', 'entropy': '0.05291', 'num_tokens': '1.021e+07', 'mean_token_accuracy': '0.9861', 'epoch': '3.808'}
{'loss': '0.02583', 'grad_norm': '0.966', 'learning_rate': '6.35e-05', 'entropy': '0.04651', 'num_tokens': '1.03e+07', 'mean_token_accuracy': '0.9885', 'epoch': '3.845'}
{'loss': '0.02517', 'grad_norm': '1.033', 'learning_rate': '6.312e-05', 'entropy': '0.049', 'num_tokens': '1.04e+07', 'mean_token_accuracy': '0.989', 'epoch': '3.881'}
{'loss': '0.02788', 'grad_norm': '1.412', 'learning_rate': '6.274e-05', 'entropy': '0.05156', 'num_tokens': '1.05e+07', 'mean_token_accuracy': '0.9873', 'epoch': '3.918'}
{'loss': '0.03202', 'grad_norm': '0.9294', 'learning_rate': '6.236e-05', 'entropy': '0.0542', 'num_tokens': '1.059e+07', 'mean_token_accuracy': '0.9845', 'epoch': '3.954'}
{'loss': '0.02481', 'grad_norm': '1.114', 'learning_rate': '6.199e-05', 'entropy': '0.04972', 'num_tokens': '1.07e+07', 'mean_token_accuracy': '0.989', 'epoch': '3.991'}
{'eval_loss': '0.05677', 'eval_runtime': '67.17', 'eval_samples_per_second': '13.01', 'eval_steps_per_second': '13.01', 'eval_entropy': '0.05617', 'eval_num_tokens': '1.071e+07', 'eval_mean_token_accuracy': '0.9807', 'epoch': '4'}
{'loss': '0.01898', 'grad_norm': '0.9966', 'learning_rate': '6.161e-05', 'entropy': '0.03844', 'num_tokens': '1.079e+07', 'mean_token_accuracy': '0.9912', 'epoch': '4.027'}
{'loss': '0.01939', 'grad_norm': '0.5935', 'learning_rate': '6.123e-05', 'entropy': '0.03774', 'num_tokens': '1.089e+07', 'mean_token_accuracy': '0.9919', 'epoch': '4.064'}
{'loss': '0.01845', 'grad_norm': '0.7369', 'learning_rate': '6.085e-05', 'entropy': '0.03973', 'num_tokens': '1.101e+07', 'mean_token_accuracy': '0.9911', 'epoch': '4.101'}
{'loss': '0.01727', 'grad_norm': '0.6125', 'learning_rate': '6.048e-05', 'entropy': '0.03266', 'num_tokens': '1.111e+07', 'mean_token_accuracy': '0.9934', 'epoch': '4.137'}
{'loss': '0.0202', 'grad_norm': '0.7707', 'learning_rate': '6.01e-05', 'entropy': '0.03269', 'num_tokens': '1.121e+07', 'mean_token_accuracy': '0.9935', 'epoch': '4.174'}
{'loss': '0.01822', 'grad_norm': '0.9594', 'learning_rate': '5.972e-05', 'entropy': '0.0367', 'num_tokens': '1.13e+07', 'mean_token_accuracy': '0.9928', 'epoch': '4.211'}
{'loss': '0.018', 'grad_norm': '0.938', 'learning_rate': '5.934e-05', 'entropy': '0.03611', 'num_tokens': '1.138e+07', 'mean_token_accuracy': '0.9934', 'epoch': '4.247'}
{'loss': '0.01752', 'grad_norm': '1.014', 'learning_rate': '5.897e-05', 'entropy': '0.03127', 'num_tokens': '1.148e+07', 'mean_token_accuracy': '0.9947', 'epoch': '4.284'}
{'loss': '0.01812', 'grad_norm': '0.6814', 'learning_rate': '5.859e-05', 'entropy': '0.03241', 'num_tokens': '1.158e+07', 'mean_token_accuracy': '0.9926', 'epoch': '4.32'}
{'loss': '0.01981', 'grad_norm': '1.256', 'learning_rate': '5.821e-05', 'entropy': '0.03588', 'num_tokens': '1.168e+07', 'mean_token_accuracy': '0.9917', 'epoch': '4.357'}
{'loss': '0.0169', 'grad_norm': '1.533', 'learning_rate': '5.783e-05', 'entropy': '0.03737', 'num_tokens': '1.177e+07', 'mean_token_accuracy': '0.9934', 'epoch': '4.394'}
{'loss': '0.01867', 'grad_norm': '0.8336', 'learning_rate': '5.746e-05', 'entropy': '0.03368', 'num_tokens': '1.187e+07', 'mean_token_accuracy': '0.9922', 'epoch': '4.43'}
{'loss': '0.01767', 'grad_norm': '0.5779', 'learning_rate': '5.708e-05', 'entropy': '0.03296', 'num_tokens': '1.195e+07', 'mean_token_accuracy': '0.9927', 'epoch': '4.467'}
{'loss': '0.01788', 'grad_norm': '0.7772', 'learning_rate': '5.67e-05', 'entropy': '0.03538', 'num_tokens': '1.206e+07', 'mean_token_accuracy': '0.9938', 'epoch': '4.504'}
{'loss': '0.01592', 'grad_norm': '0.6231', 'learning_rate': '5.632e-05', 'entropy': '0.03058', 'num_tokens': '1.214e+07', 'mean_token_accuracy': '0.9923', 'epoch': '4.54'}
{'loss': '0.01567', 'grad_norm': '0.9082', 'learning_rate': '5.595e-05', 'entropy': '0.0293', 'num_tokens': '1.224e+07', 'mean_token_accuracy': '0.9941', 'epoch': '4.577'}
{'loss': '0.01474', 'grad_norm': '1.12', 'learning_rate': '5.557e-05', 'entropy': '0.0296', 'num_tokens': '1.234e+07', 'mean_token_accuracy': '0.9942', 'epoch': '4.613'}
{'loss': '0.01573', 'grad_norm': '0.8195', 'learning_rate': '5.519e-05', 'entropy': '0.03158', 'num_tokens': '1.244e+07', 'mean_token_accuracy': '0.9932', 'epoch': '4.65'}
{'loss': '0.01811', 'grad_norm': '1.188', 'learning_rate': '5.481e-05', 'entropy': '0.02956', 'num_tokens': '1.254e+07', 'mean_token_accuracy': '0.9937', 'epoch': '4.687'}
{'loss': '0.01698', 'grad_norm': '1.157', 'learning_rate': '5.444e-05', 'entropy': '0.0301', 'num_tokens': '1.264e+07', 'mean_token_accuracy': '0.9939', 'epoch': '4.723'}
{'loss': '0.01767', 'grad_norm': '1.689', 'learning_rate': '5.406e-05', 'entropy': '0.03117', 'num_tokens': '1.273e+07', 'mean_token_accuracy': '0.9935', 'epoch': '4.76'}
{'loss': '0.01539', 'grad_norm': '1.072', 'learning_rate': '5.368e-05', 'entropy': '0.03504', 'num_tokens': '1.284e+07', 'mean_token_accuracy': '0.9929', 'epoch': '4.796'}
{'loss': '0.01864', 'grad_norm': '0.4151', 'learning_rate': '5.33e-05', 'entropy': '0.03682', 'num_tokens': '1.292e+07', 'mean_token_accuracy': '0.9913', 'epoch': '4.833'}
{'loss': '0.01653', 'grad_norm': '0.755', 'learning_rate': '5.293e-05', 'entropy': '0.03177', 'num_tokens': '1.303e+07', 'mean_token_accuracy': '0.9926', 'epoch': '4.87'}
{'loss': '0.01558', 'grad_norm': '0.8918', 'learning_rate': '5.255e-05', 'entropy': '0.02771', 'num_tokens': '1.315e+07', 'mean_token_accuracy': '0.9899', 'epoch': '4.906'}
{'loss': '0.0137', 'grad_norm': '0.8058', 'learning_rate': '5.217e-05', 'entropy': '0.02693', 'num_tokens': '1.324e+07', 'mean_token_accuracy': '0.9945', 'epoch': '4.943'}
{'loss': '0.0161', 'grad_norm': '0.621', 'learning_rate': '5.179e-05', 'entropy': '0.02988', 'num_tokens': '1.335e+07', 'mean_token_accuracy': '0.9927', 'epoch': '4.98'}
{'eval_loss': '0.04602', 'eval_runtime': '68.2', 'eval_samples_per_second': '12.81', 'eval_steps_per_second': '12.81', 'eval_entropy': '0.04059', 'eval_num_tokens': '1.339e+07', 'eval_mean_token_accuracy': '0.9852', 'epoch': '5'}
{'loss': '0.01318', 'grad_norm': '0.5286', 'learning_rate': '5.142e-05', 'entropy': '0.02641', 'num_tokens': '1.344e+07', 'mean_token_accuracy': '0.9957', 'epoch': '5.016'}
{'loss': '0.009676', 'grad_norm': '0.7884', 'learning_rate': '5.104e-05', 'entropy': '0.02128', 'num_tokens': '1.354e+07', 'mean_token_accuracy': '0.9969', 'epoch': '5.053'}
{'loss': '0.01047', 'grad_norm': '1.178', 'learning_rate': '5.066e-05', 'entropy': '0.01976', 'num_tokens': '1.362e+07', 'mean_token_accuracy': '0.9968', 'epoch': '5.089'}
{'loss': '0.01001', 'grad_norm': '0.3179', 'learning_rate': '5.028e-05', 'entropy': '0.02183', 'num_tokens': '1.371e+07', 'mean_token_accuracy': '0.9968', 'epoch': '5.126'}
{'loss': '0.01273', 'grad_norm': '0.6548', 'learning_rate': '4.991e-05', 'entropy': '0.0216', 'num_tokens': '1.381e+07', 'mean_token_accuracy': '0.9965', 'epoch': '5.162'}
{'loss': '0.01021', 'grad_norm': '0.5557', 'learning_rate': '4.953e-05', 'entropy': '0.0219', 'num_tokens': '1.393e+07', 'mean_token_accuracy': '0.9969', 'epoch': '5.199'}
{'loss': '0.007353', 'grad_norm': '0.6234', 'learning_rate': '4.915e-05', 'entropy': '0.01722', 'num_tokens': '1.404e+07', 'mean_token_accuracy': '0.9979', 'epoch': '5.236'}
{'loss': '0.008945', 'grad_norm': '0.3425', 'learning_rate': '4.877e-05', 'entropy': '0.0182', 'num_tokens': '1.412e+07', 'mean_token_accuracy': '0.9968', 'epoch': '5.272'}
{'loss': '0.00964', 'grad_norm': '0.7146', 'learning_rate': '4.84e-05', 'entropy': '0.01885', 'num_tokens': '1.421e+07', 'mean_token_accuracy': '0.9965', 'epoch': '5.309'}
{'loss': '0.008978', 'grad_norm': '0.2528', 'learning_rate': '4.802e-05', 'entropy': '0.01947', 'num_tokens': '1.433e+07', 'mean_token_accuracy': '0.997', 'epoch': '5.346'}
{'loss': '0.008025', 'grad_norm': '0.3841', 'learning_rate': '4.764e-05', 'entropy': '0.01765', 'num_tokens': '1.442e+07', 'mean_token_accuracy': '0.9966', 'epoch': '5.382'}
{'loss': '0.009087', 'grad_norm': '0.4045', 'learning_rate': '4.726e-05', 'entropy': '0.01943', 'num_tokens': '1.453e+07', 'mean_token_accuracy': '0.9967', 'epoch': '5.419'}
{'loss': '0.01135', 'grad_norm': '0.5288', 'learning_rate': '4.689e-05', 'entropy': '0.01946', 'num_tokens': '1.463e+07', 'mean_token_accuracy': '0.9967', 'epoch': '5.455'}
{'loss': '0.008281', 'grad_norm': '0.2755', 'learning_rate': '4.651e-05', 'entropy': '0.01793', 'num_tokens': '1.473e+07', 'mean_token_accuracy': '0.9964', 'epoch': '5.492'}
{'loss': '0.008784', 'grad_norm': '0.5674', 'learning_rate': '4.613e-05', 'entropy': '0.02115', 'num_tokens': '1.481e+07', 'mean_token_accuracy': '0.9963', 'epoch': '5.529'}
{'loss': '0.007923', 'grad_norm': '0.5981', 'learning_rate': '4.575e-05', 'entropy': '0.01583', 'num_tokens': '1.489e+07', 'mean_token_accuracy': '0.9977', 'epoch': '5.565'}
{'loss': '0.008144', 'grad_norm': '0.5506', 'learning_rate': '4.538e-05', 'entropy': '0.01692', 'num_tokens': '1.498e+07', 'mean_token_accuracy': '0.9962', 'epoch': '5.602'}
{'loss': '0.007333', 'grad_norm': '0.2635', 'learning_rate': '4.5e-05', 'entropy': '0.01768', 'num_tokens': '1.509e+07', 'mean_token_accuracy': '0.9973', 'epoch': '5.639'}
{'loss': '0.009349', 'grad_norm': '0.4677', 'learning_rate': '4.462e-05', 'entropy': '0.01817', 'num_tokens': '1.518e+07', 'mean_token_accuracy': '0.9972', 'epoch': '5.675'}
{'loss': '0.008157', 'grad_norm': '0.5184', 'learning_rate': '4.424e-05', 'entropy': '0.01857', 'num_tokens': '1.529e+07', 'mean_token_accuracy': '0.9967', 'epoch': '5.712'}
{'loss': '0.008146', 'grad_norm': '0.6404', 'learning_rate': '4.387e-05', 'entropy': '0.02005', 'num_tokens': '1.538e+07', 'mean_token_accuracy': '0.9976', 'epoch': '5.748'}
{'loss': '0.007332', 'grad_norm': '0.585', 'learning_rate': '4.349e-05', 'entropy': '0.0163', 'num_tokens': '1.549e+07', 'mean_token_accuracy': '0.9979', 'epoch': '5.785'}
{'loss': '0.008528', 'grad_norm': '0.8319', 'learning_rate': '4.311e-05', 'entropy': '0.01739', 'num_tokens': '1.56e+07', 'mean_token_accuracy': '0.9974', 'epoch': '5.822'}
{'loss': '0.007486', 'grad_norm': '0.7265', 'learning_rate': '4.273e-05', 'entropy': '0.01737', 'num_tokens': '1.569e+07', 'mean_token_accuracy': '0.9972', 'epoch': '5.858'}
{'loss': '0.006088', 'grad_norm': '0.4426', 'learning_rate': '4.235e-05', 'entropy': '0.0166', 'num_tokens': '1.577e+07', 'mean_token_accuracy': '0.9979', 'epoch': '5.895'}
{'loss': '0.009994', 'grad_norm': '0.5254', 'learning_rate': '4.198e-05', 'entropy': '0.01906', 'num_tokens': '1.589e+07', 'mean_token_accuracy': '0.9973', 'epoch': '5.931'}
{'loss': '0.00578', 'grad_norm': '0.3897', 'learning_rate': '4.16e-05', 'entropy': '0.01809', 'num_tokens': '1.598e+07', 'mean_token_accuracy': '0.9979', 'epoch': '5.968'}
{'eval_loss': '0.03478', 'eval_runtime': '67.17', 'eval_samples_per_second': '13.01', 'eval_steps_per_second': '13.01', 'eval_entropy': '0.02725', 'eval_num_tokens': '1.607e+07', 'eval_mean_token_accuracy': '0.989', 'epoch': '6'}
{'loss': '0.006443', 'grad_norm': '0.121', 'learning_rate': '4.122e-05', 'entropy': '0.0141', 'num_tokens': '1.608e+07', 'mean_token_accuracy': '0.997', 'epoch': '6.005'}
{'loss': '0.00394', 'grad_norm': '0.5098', 'learning_rate': '4.084e-05', 'entropy': '0.01282', 'num_tokens': '1.617e+07', 'mean_token_accuracy': '0.9984', 'epoch': '6.041'}
{'loss': '0.005548', 'grad_norm': '0.5588', 'learning_rate': '4.047e-05', 'entropy': '0.01277', 'num_tokens': '1.628e+07', 'mean_token_accuracy': '0.9986', 'epoch': '6.078'}
{'loss': '0.004814', 'grad_norm': '0.9676', 'learning_rate': '4.009e-05', 'entropy': '0.01086', 'num_tokens': '1.637e+07', 'mean_token_accuracy': '0.9985', 'epoch': '6.114'}
{'loss': '0.004421', 'grad_norm': '0.2783', 'learning_rate': '3.971e-05', 'entropy': '0.01413', 'num_tokens': '1.648e+07', 'mean_token_accuracy': '0.9984', 'epoch': '6.151'}
{'loss': '0.003546', 'grad_norm': '0.6063', 'learning_rate': '3.933e-05', 'entropy': '0.01204', 'num_tokens': '1.658e+07', 'mean_token_accuracy': '0.9989', 'epoch': '6.188'}
{'loss': '0.00325', 'grad_norm': '0.4293', 'learning_rate': '3.896e-05', 'entropy': '0.01035', 'num_tokens': '1.668e+07', 'mean_token_accuracy': '0.9986', 'epoch': '6.224'}
{'loss': '0.00366', 'grad_norm': '0.6879', 'learning_rate': '3.858e-05', 'entropy': '0.0105', 'num_tokens': '1.68e+07', 'mean_token_accuracy': '0.9987', 'epoch': '6.261'}
{'loss': '0.005233', 'grad_norm': '0.9585', 'learning_rate': '3.82e-05', 'entropy': '0.01106', 'num_tokens': '1.69e+07', 'mean_token_accuracy': '0.9985', 'epoch': '6.298'}
{'loss': '0.005383', 'grad_norm': '0.3735', 'learning_rate': '3.782e-05', 'entropy': '0.01211', 'num_tokens': '1.699e+07', 'mean_token_accuracy': '0.9983', 'epoch': '6.334'}
{'loss': '0.004475', 'grad_norm': '0.3915', 'learning_rate': '3.745e-05', 'entropy': '0.01121', 'num_tokens': '1.709e+07', 'mean_token_accuracy': '0.9985', 'epoch': '6.371'}
{'loss': '0.0048', 'grad_norm': '0.1877', 'learning_rate': '3.707e-05', 'entropy': '0.01047', 'num_tokens': '1.719e+07', 'mean_token_accuracy': '0.999', 'epoch': '6.407'}
{'loss': '0.004861', 'grad_norm': '0.3621', 'learning_rate': '3.669e-05', 'entropy': '0.01089', 'num_tokens': '1.73e+07', 'mean_token_accuracy': '0.9979', 'epoch': '6.444'}
{'loss': '0.003793', 'grad_norm': '0.3692', 'learning_rate': '3.631e-05', 'entropy': '0.01139', 'num_tokens': '1.738e+07', 'mean_token_accuracy': '0.9987', 'epoch': '6.481'}
{'loss': '0.004696', 'grad_norm': '0.5848', 'learning_rate': '3.594e-05', 'entropy': '0.01141', 'num_tokens': '1.748e+07', 'mean_token_accuracy': '0.9986', 'epoch': '6.517'}
{'loss': '0.005524', 'grad_norm': '0.9418', 'learning_rate': '3.556e-05', 'entropy': '0.0112', 'num_tokens': '1.758e+07', 'mean_token_accuracy': '0.9982', 'epoch': '6.554'}
{'loss': '0.006842', 'grad_norm': '0.289', 'learning_rate': '3.518e-05', 'entropy': '0.01223', 'num_tokens': '1.767e+07', 'mean_token_accuracy': '0.9977', 'epoch': '6.59'}
{'loss': '0.006936', 'grad_norm': '0.726', 'learning_rate': '3.48e-05', 'entropy': '0.01278', 'num_tokens': '1.777e+07', 'mean_token_accuracy': '0.998', 'epoch': '6.627'}
{'loss': '0.005116', 'grad_norm': '0.2832', 'learning_rate': '3.443e-05', 'entropy': '0.0116', 'num_tokens': '1.786e+07', 'mean_token_accuracy': '0.9984', 'epoch': '6.664'}
{'loss': '0.004794', 'grad_norm': '0.2478', 'learning_rate': '3.405e-05', 'entropy': '0.0117', 'num_tokens': '1.795e+07', 'mean_token_accuracy': '0.9989', 'epoch': '6.7'}
{'loss': '0.004301', 'grad_norm': '0.5798', 'learning_rate': '3.367e-05', 'entropy': '0.01023', 'num_tokens': '1.804e+07', 'mean_token_accuracy': '0.9989', 'epoch': '6.737'}
{'loss': '0.004122', 'grad_norm': '0.4273', 'learning_rate': '3.329e-05', 'entropy': '0.01161', 'num_tokens': '1.814e+07', 'mean_token_accuracy': '0.9991', 'epoch': '6.774'}
{'loss': '0.003414', 'grad_norm': '0.3273', 'learning_rate': '3.292e-05', 'entropy': '0.0104', 'num_tokens': '1.823e+07', 'mean_token_accuracy': '0.9991', 'epoch': '6.81'}
{'loss': '0.00308', 'grad_norm': '0.3261', 'learning_rate': '3.254e-05', 'entropy': '0.009514', 'num_tokens': '1.835e+07', 'mean_token_accuracy': '0.999', 'epoch': '6.847'}
{'loss': '0.003442', 'grad_norm': '0.2252', 'learning_rate': '3.216e-05', 'entropy': '0.01035', 'num_tokens': '1.845e+07', 'mean_token_accuracy': '0.9986', 'epoch': '6.883'}
{'loss': '0.00437', 'grad_norm': '0.3165', 'learning_rate': '3.178e-05', 'entropy': '0.009235', 'num_tokens': '1.854e+07', 'mean_token_accuracy': '0.9987', 'epoch': '6.92'}
{'loss': '0.003884', 'grad_norm': '0.2109', 'learning_rate': '3.141e-05', 'entropy': '0.01059', 'num_tokens': '1.863e+07', 'mean_token_accuracy': '0.9987', 'epoch': '6.957'}
{'loss': '0.00334', 'grad_norm': '0.3421', 'learning_rate': '3.103e-05', 'entropy': '0.009602', 'num_tokens': '1.873e+07', 'mean_token_accuracy': '0.9989', 'epoch': '6.993'}
{'eval_loss': '0.03046', 'eval_runtime': '67.02', 'eval_samples_per_second': '13.04', 'eval_steps_per_second': '13.04', 'eval_entropy': '0.02229', 'eval_num_tokens': '1.875e+07', 'eval_mean_token_accuracy': '0.9912', 'epoch': '7'}
{'loss': '0.002618', 'grad_norm': '0.08692', 'learning_rate': '3.065e-05', 'entropy': '0.008414', 'num_tokens': '1.883e+07', 'mean_token_accuracy': '0.9991', 'epoch': '7.03'}
{'loss': '0.001752', 'grad_norm': '0.1047', 'learning_rate': '3.027e-05', 'entropy': '0.007535', 'num_tokens': '1.894e+07', 'mean_token_accuracy': '0.9997', 'epoch': '7.066'}
{'loss': '0.003296', 'grad_norm': '0.1421', 'learning_rate': '2.99e-05', 'entropy': '0.008142', 'num_tokens': '1.904e+07', 'mean_token_accuracy': '0.9994', 'epoch': '7.103'}
{'loss': '0.00276', 'grad_norm': '0.2548', 'learning_rate': '2.952e-05', 'entropy': '0.007558', 'num_tokens': '1.913e+07', 'mean_token_accuracy': '0.9993', 'epoch': '7.14'}
{'loss': '0.003119', 'grad_norm': '0.3426', 'learning_rate': '2.914e-05', 'entropy': '0.007354', 'num_tokens': '1.923e+07', 'mean_token_accuracy': '0.9991', 'epoch': '7.176'}
{'loss': '0.002442', 'grad_norm': '0.148', 'learning_rate': '2.876e-05', 'entropy': '0.00717', 'num_tokens': '1.933e+07', 'mean_token_accuracy': '0.9994', 'epoch': '7.213'}
{'loss': '0.002038', 'grad_norm': '0.2992', 'learning_rate': '2.839e-05', 'entropy': '0.007632', 'num_tokens': '1.942e+07', 'mean_token_accuracy': '0.9995', 'epoch': '7.249'}
{'loss': '0.002194', 'grad_norm': '0.2551', 'learning_rate': '2.801e-05', 'entropy': '0.007892', 'num_tokens': '1.953e+07', 'mean_token_accuracy': '0.9997', 'epoch': '7.286'}
{'loss': '0.002198', 'grad_norm': '0.2976', 'learning_rate': '2.763e-05', 'entropy': '0.00624', 'num_tokens': '1.963e+07', 'mean_token_accuracy': '0.9994', 'epoch': '7.323'}
{'loss': '0.001819', 'grad_norm': '0.1295', 'learning_rate': '2.725e-05', 'entropy': '0.006533', 'num_tokens': '1.972e+07', 'mean_token_accuracy': '0.9997', 'epoch': '7.359'}
{'loss': '0.001712', 'grad_norm': '0.1493', 'learning_rate': '2.688e-05', 'entropy': '0.006549', 'num_tokens': '1.981e+07', 'mean_token_accuracy': '0.9993', 'epoch': '7.396'}
{'loss': '0.002006', 'grad_norm': '0.4233', 'learning_rate': '2.65e-05', 'entropy': '0.006047', 'num_tokens': '1.99e+07', 'mean_token_accuracy': '0.9993', 'epoch': '7.433'}
